"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-13","12.97",," 1007","0.00",,,,,"18","3","  280","  280","23.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-14","11.41",," 1043","0.00",,,,,"22","-1","  320","  320","25.9","31.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-15","7.61",," 2231","0.00",,,,,"19","-7","  200","  200","16.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-16","11.41",," 1129","0.00",,,,,"36","17","  290","  290","21.9","25.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-17","16.33",," 2037","0.02",,,,,"41","14","  190","  190","25.9","36.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-18","16.11",," 0957","0.01",,,,,"39","22","  330","  350","25.9","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-19","18.57",," 0449","0.00",,,,,"22","2","  330","  340","25.9","34.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-20","11.86",," 2253","0.00",,,,,"15","-1","  320","  300","23.9","33.1",,,,,,,,"    1",
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-21","12.53",," 1015","0.00",,,,,"6","-5","  270","  280","21.0","27.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-22","17.00",," 0939","0.00",,,,,"26","-1","  180","  180","29.1","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-23","10.51",," 1134","0.00",,,,,"28","2","  310","  310","21.0","25.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-24","10.51",," 2344","0.00",,,,,"22","-2","  180","  180","19.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-25","11.63",," 0106","0.00",,,,,"38","21","  200","  180","21.0","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-26","8.05",," 0031","0.00",,,,,"34","17","  310","  320","14.1","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-27","14.54",," 1503","0.00",,,,,"38","11","  220","  230","25.9","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-28","14.32",," 1508","0.00",,,,,"44","25","  220","  220","28.0","36.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-29","11.41",," 1115","0.00",,,,,"48","28","  280","  290","21.9","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-30","8.05",," 0838","0.05",,,,,"42","27","  170","  160","15.0","19.9",,"    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-01-31","14.99",," 2007","0.20",,,,,"47","33","  360","  360","23.9","32.0",,"    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-01","11.86",,,"0.00",,,,,"40","29","  120","  100","18.1","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-02","9.17",,,"0.00",,,,,"53","33","  220","  210","17.0","23.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-03","13.42",,,"0.00",,,,,"65","36","  360","  360","25.9","35.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-04","14.54",,,"0.00",,,,,"39","28","   10","  360","23.0","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-05","13.87",,,"0.01",,,,,"34","28","   70","   70","21.9","29.1","    1",,,,,"    1",,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-06","11.86",,,"0.00",,,,,"39","31","  280","  290","21.9","29.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-07","8.50",,,"0.00",,,,,"35","24","  310","  300","21.0","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-08","12.53",,,"0.11",,,,,"35","31","  290","  280","25.1","33.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-09","7.38",,,"0.00",,,,,"32","21","  310","  330","21.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-10","4.47",,,"0.00",,,,,"34","15","  330","  330","8.1","10.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-11",,,,"0.00",,,,,"36","28",,,,,,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-12",,,,,,,,,,,,,,,"    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-13",,,,"0.00",,,,,,,,,,,"    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-14","13.42",,,,,,,,"30","5","  150","  130","18.1","25.9",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-15","9.17",,,,,,,,"37",,"   10","   20","16.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-16","19.24",,,"0.00",,,,,"27",,"  300","  300","25.9","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-17","12.08",,,"0.00",,,,,"18",,"  300","  290","16.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-18",,,,"0.00",,,,,"16","3",,,,,,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-19","12.75",,,"0.00",,,,,"21","8","  320","  320","19.9","25.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-20","11.86",,,"0.00",,,,,"25","2","  300","  280","19.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-21","8.28",,,"0.00",,,,,"30","5","  220","  220","14.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-22","11.41",,,"0.00",,,,,"38","9","  210","  220","21.9","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-23","12.08",,,"0.00",,,,,"50","19","  190","  180","23.9","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-24","12.75",,,"0.00",,,,,"56","33","  220","  220","23.0","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-25","8.50",,,"0.00",,,,,"60","31","  290","  290","21.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-26","9.62",,,"0.00",,,,,"55","30","  200","  150","18.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-27","13.65",,,"0.00",,,,,"55","31","  290","  280","31.1","42.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-02-28","19.46",,,"0.00",,,,,"67","28","  230","  220","36.0","50.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-01","12.97",,,"0.00",,,,,"36","20","  350","  350","25.1","34.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-02","5.37",,,"0.00",,,,,"40","15","  160","  220","12.1","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-03","14.99",,,"0.00",,,,,"56","29","  180","  180","23.9","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-04","18.12",,,"0.35",,,,,"63","48","  130","  140","30.0","38.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-05","24.16",,,"0.12",,,,,"53","32","  280","  270","36.9","49.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-06","13.87",,,"0.00",,,,,"44","27","  280","  290","29.1","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-07","10.51",,,"0.07",,,,,"54","33","  130","  140","23.0","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-08","9.62",,,"0.00",,,,,"52","27","  330","  340","21.0","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-09","10.07",,,"0.00",,,,,"62","27","  250","  250","17.0","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-10","11.86",,,"0.00",,,,,"71","32","  240","  240","19.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-11","13.20",,,"0.00",,,,,"70","39","   50","   30","23.0","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-12","8.28",,,"0.00",,,,,"72","37","   60","   50","18.1","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-13","10.51",,,"0.00",,,,,"79","43","   70","   60","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-14","20.80",,,"0.53",,,,,"82","48","  210","  220","47.0","64.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-15","15.43",,,"0.44",,,,,"65","42","  200","  170","29.1","38.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-16","14.32",,,"0.02",,,,,"42","27","  280","  270","23.9","30.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-17","13.42",,,"0.00",,,,,"55","23","  150","  160","25.9","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-18","19.46",,,"0.00",,,,,"76","41","  160","  170","33.1","42.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-19","21.47",,,"0.02",,,,,"74","44","  250","  260","45.0","63.1",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-20","17.22",,,"0.06",,,,,"46","26","  310","  310","31.1","42.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-21","18.12",,,"0.01",,,,,"60","24","  270","  260","38.9","50.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-22","12.08",,,"0.01",,,,,"53","34","  270","  290","25.1","34.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-23","16.78",,,"0.10",,,,,"54","35","  290","  300","33.1","46.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-24","16.11",,,"0.00",,,,,"55","32","  260","  260","31.1","38.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-25","8.28",,,"0.00",,,,,"50","30","  300","  320","18.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-26","6.71",,,"0.00",,,,,"60","30","  290","  260","17.0","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-27","10.51",,,"0.02",,,,,"60","43","  170","  160","21.9","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-28","19.69",,,"0.00",,,,,"83","49","  230","  220","42.9","55.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-29","14.54",,,"0.47",,,,,"65","56","  160","  200","23.9","32.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-30","18.12",,,"0.61",,,,,"74","44","  220","  210","36.9","68.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-03-31","13.42",,,"0.00",,,,,"51","35","  280","  280","25.1","34.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-01","14.32",,,"0.16",,,,,"52","31","  100","  100","30.0","40.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-02","21.03",,,"0.46",,,,,"79","46","  190","  190","40.0","53.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-03","8.28",,,"0.02",,,,,"62","45","  260","  260","18.1","25.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-04","12.97",,,"1.35",,,,,"59","43","  110","   60","30.0","40.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-05","12.30",,,"0.16",,,,,"59","44","  340","  350","21.9","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-06","9.84",,,"0.00",,,,,"50","34","   20","   10","21.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-07","12.97",,,"0.00",,,,,"54","30","   30","   30","28.0","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-08","5.59",,,"0.00",,,,,"47","25","  320","  300","14.1","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-09","11.86",,,"0.05",,,,,"54","31","  150","  160","25.9","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-10","8.95",,,"0.00",,,,,"65","38","   40","   50","21.0","27.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-11","11.41",,,"0.00",,,,,"56","37","   30","   40","23.0","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-12","5.82",,,"0.00",,,,,"61","31","  150","  150","15.0","19.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-13","17.22",,,"0.00",,,,,"71","47","  150","  150","33.1","45.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-14","15.66",,,"0.00",,,,,"70","47","  290","  270","29.1","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-15","19.69",,,"0.00",,,,,"59","37","  280","  280","32.0","44.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-16","6.93",,,"0.00",,,,,"65","33","   60","   30","12.1","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-17","18.12",,,"0.00",,,,,"68","46","  130","  120","32.0","44.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-18","21.47",,,"0.00",,,,,"82","62","  190","  200","35.1","46.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-19","7.38",,,"0.42",,,,,"72","51","  290","  230","21.0","29.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-20","17.22",,,"0.36",,,,,"76","51","  180","  180","35.1","46.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-21","14.09",,,"0.01",,,,,"61","44","  260","  250","25.1","35.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-22","9.62",,,"0.00",,,,,"74","42","  210","  200","21.0","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-23","7.61",,,"0.00",,,,,"79","50","  160","  150","15.0","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-24","6.04",,,"0.00",,,,,"84","51","  140","  180","16.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-25","10.51",,,"0.15",,,,,"74","48","   20","   20","23.0","31.1","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-26","12.75",,,"0.00",,,,,"62","45","   20","   10","18.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-27","11.18",,,"0.00",,,,,"70","39","  120","  140","21.9","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-28","16.11",,,"0.00",,,,,"85","50","  180","  180","29.1","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-29","13.87",,,"0.03",,,,,"82","47","  210","  210","30.0","45.0",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-04-30","10.51",,,"0.14",,,,,"69","46","  110","   90","19.9","25.9",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-01","16.11",,,"0.28",,,,,"74","57","  220","  220","30.0","46.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-02","9.40",,,"0.04",,,,,"69","53","  270","  300","19.9","25.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-03","14.09",,,"0.00",,,,,"59","48","   10","   10","23.0","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-04","14.99",,,"0.23",,,,,"51","46","   10","  340","23.0","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-05","7.61",,,"0.02",,,,,"62","48","   60","   20","15.0","19.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-06","7.61",,,"0.00",,,,,"73","43","  280","  260","16.1","21.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-07","6.04",,,"0.00",,,,,"81","50","   30","   30","17.0","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-08","12.97",,,"0.00",,,,,"78","48","   30","   30","23.9","34.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-09","8.72",,,"0.00",,,,,"72","44","   30","   40","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-10","7.38",,,"0.00",,,,,"83","44","   40","   60","21.9","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-11","10.96",,,"0.00",,,,,"84","47","   90","  110","17.0","23.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-12","8.95",,,"0.15",,,,,"79","60","  130","  140","23.0","34.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-13","6.26",,,"0.01",,,,,"83","59","   60","   80","21.0","29.1","    1","    1","    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-14","6.26",,,"0.00",,,,,"87","58","  170","  170","18.1","23.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-15","16.33",,,"0.19",,,,,"94","66","  270","  260","42.9","57.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-16","14.76",,,"0.20",,,,,"89","57","  200","  180","42.9","69.1",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-17","16.78",,,"0.00",,,,,"74","53","  270","  270","29.1","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-18","7.61",,,"0.00",,,,,"78","47","   70","   70","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-19","15.66",,,"0.00",,,,,"80","54","   70","   70","23.9","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-20","17.67",,,"1.22",,,,,"78","59","  110","  100","31.1","42.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-21","16.78",,,"0.00",,,,,"61","52","  280","  280","30.0","38.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-22","12.30",,,"0.02",,,,,"60","44","  310","  280","23.0","29.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-23","10.07",,,"0.00",,,,,"71","42","  260","  270","21.0","28.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-24","7.83",,,"0.00",,,,,"75","51","  110","  130","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-25","9.62",,,"0.00",,,,,"68","54","   60","   70","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-26","13.42",,,"0.00",,,,,"74","50","   70","   70","19.9","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-27","11.18",,,"0.00",,,,,"75","58","   50","   30","17.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-28","5.82",,,"0.30",,,,,"70","55","   20","   10","14.1","18.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-29","4.03",,,"0.00",,,,,"68","53","  240","  290","8.1","11.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-30","12.30",,,"0.00",,,,,"80","57","  290","  290","23.9","34.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-05-31","10.96",,,"0.00",,,,,"80","56","   60","   70","21.0","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-01","5.59",,,"0.00",,,,,"79","48","   60","  110","12.1","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-02","10.07",,,"0.00",,,,,"87","51","  190","  150","19.9","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-03","17.00",,,"0.00",,,,,"92","67","  180","  180","30.0","42.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-04","9.62",,,"1.07",,,,,"75","63","  190","  190","23.0","32.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-05","8.05",,,"0.01",,,,,"76","61","  360","   10","14.1","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-06","4.03",,,"0.01",,,,,"74","60","  360","  320","8.9","12.1","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-07","5.82",,,"0.06",,,,,"78","57","  120","   90","12.1","17.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-08","10.51",,,"0.04",,,,,"82","61","  230","  230","21.0","27.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-09","12.08",,,"0.00",,,,,"82","56","  240","  270","28.0","38.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-10","8.28",,,"0.00",,,,,"79","51","  270","  280","17.0","23.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-11","9.40",,,"0.00",,,,,"90","56","  200","  200","18.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-12","6.04",,,"0.00",,,,,"85","60","  200","  200","13.0","19.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-13","8.05",,,"0.18",,,,,"82","68","  150","  160","16.1","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-14","8.28",,,"0.02",,,,,"80","65","   30","   20","15.0","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-15","6.71",,,"0.00",,,,,"84","66","   50","   40","14.1","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2025-06-16","7.61",,,"0.00",,,,,"85","69","  350","   10","16.1","21.9",,,"    1",,,,,,
